Tambol_ID,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
640107,0.0,-0.38297508436129846,-0.7889450333716045,-1.2504482930241942,-1.8318736383073762,-2.7293013938125865
640108,0.0,-0.2924695065372892,-0.6024996769177708,-0.9549393946112786,-1.3989609269959309,-2.0843064325480927
640109,0.0,-6.789366971262549,-13.986385982910422,-22.167897303525024,-32.475382559658506,-48.38494589974581
640110,0.0,-0.36226837069668494,-0.7462883186916152,-1.1828389998524493,-1.7328278140563145,-2.581733406301441
640201,0.0,-0.4410229750803966,-0.908526167890856,-1.4399799070309,-2.1095324341661312,-3.1429841515610053
640202,0.0,-1.5166360210248793,-3.1243349896131454,-4.951953798227858,-7.254481190222377,-10.808423250282548
640203,0.0,-0.45109143829879483,-0.9292676322163684,-1.472854350196883,-2.1576926229126423,-3.2147378290655206
640204,0.0,-0.2718083657812841,-0.5599368443762576,-0.8874789011085059,-1.3001330903198052,-1.9370632238752172
640205,0.0,-0.6820284324792294,-1.4050077051881569,-2.226884525947514,-3.262326864209602,-4.860528079756941
640206,0.0,-0.8406705206855613,-1.7318171836241216,-2.7448652941487572,-4.021154973865554,-5.99110312272868
640207,0.0,-1.0401503978589273,-2.1427542518043428,-3.396185137370701,-4.975321297703853,-7.412711809661449
640301,0.0,-0.9689067211439423,-1.9959892344477732,-3.1635680884428483,-4.634543480557003,-6.904988268108281
640302,0.0,-1.6663274177470777,-3.432705661244157,-5.440709749085209,-7.970495716321709,-11.87521050198329
640303,0.0,-0.6680028293541255,-1.3761143636172655,-2.1810896630371235,-3.195238602660972,-4.760573540358512
640304,0.0,-2.7281879416113366,-5.62018370001324,-8.907780411685264,-13.04966243148875,-19.44264119437576
640305,0.0,-0.24220490646120615,-0.4989524536027829,-0.7908209286032234,-1.1585317200332848,-1.7260918941901264
640306,0.0,-0.638807794695361,-1.315971345092816,-2.0857652339956934,-3.055590838237722,-4.552512880434742
640307,0.0,-0.1740702858947314,-0.358592224722026,-0.568355229234585,-0.8326253611902347,-1.240525280400868
640308,0.0,-0.33143043301213987,-0.682760849753995,-1.0821503438205933,-1.58532159913297,-2.3619644716066395
640309,0.0,-0.2928950812171986,-0.603376378937703,-0.9563289344371776,-1.4009965660468557,-2.087339323235969
640310,0.0,-0.19715927992868368,-0.40615653872697666,-0.643742883304958,-0.9430662781923741,-1.405070772188387
