Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
170,0.0,-0.4708333333333332,-0.9416666666666667,-1.4125,-1.8833333333333333,-2.354166666666667
171,0.0,-0.8975,-1.795,-2.6925,-3.59,-4.4875
172,0.0,-0.17733333333333334,-0.3546666666666667,-0.532,-0.7093333333333334,-0.8866666666666667
173,0.0,-0.7006666666666663,-1.401333333333333,-2.102,-2.802666666666666,-3.503333333333333
174,0.0,0.0,0.0,0.0,0.0,0.0
175,0.0,-0.065,-0.13,-0.195,-0.26,-0.325
176,0.0,-0.5626666666666664,-1.1253333333333333,-1.688,-2.2506666666666666,-2.8133333333333335
177,0.0,-0.6718333333333333,-1.3436666666666666,-2.0155,-2.687333333333333,-3.3591666666666664
178,0.0,-0.006333333333333337,-0.012666666666666666,-0.019,-0.025333333333333333,-0.03166666666666666
179,0.0,-0.02516666666666667,-0.05033333333333333,-0.0755,-0.10066666666666665,-0.12583333333333332
180,0.0,-0.09066666666666667,-0.18133333333333335,-0.272,-0.3626666666666667,-0.45333333333333337
181,0.0,-0.1698333333333334,-0.3396666666666667,-0.5095,-0.6793333333333333,-0.8491666666666666
182,0.0,-0.013333333333333336,-0.026666666666666665,-0.04,-0.05333333333333333,-0.06666666666666667
183,0.0,-0.10983333333333334,-0.21966666666666668,-0.3295,-0.43933333333333335,-0.5491666666666667
184,0.0,-0.28333333333333344,-0.5666666666666667,-0.85,-1.1333333333333333,-1.4166666666666665
185,0.0,-0.45966666666666667,-0.9193333333333333,-1.379,-1.8386666666666667,-2.2983333333333333
186,0.0,-0.2778333333333334,-0.5556666666666668,-0.8335000000000001,-1.1113333333333335,-1.3891666666666667
187,0.0,-0.569666666666667,-1.1393333333333335,-1.709,-2.278666666666667,-2.8483333333333336
188,0.0,-0.4048333333333334,-0.8096666666666665,-1.2145,-1.619333333333333,-2.0241666666666664
189,0.0,-0.8418333333333337,-1.6836666666666669,-2.5255,-3.3673333333333337,-4.2091666666666665
190,0.0,-18.551166666666674,-37.102333333333334,-55.6535,-74.20466666666667,-92.75583333333333
191,0.0,-0.34233333333333316,-0.6846666666666665,-1.027,-1.369333333333333,-1.7116666666666664
192,0.0,-0.23750000000000004,-0.475,-0.7125,-0.95,-1.1875
193,0.0,-0.5585,-1.117,-1.6755,-2.234,-2.7925
194,0.0,-0.014833333333333337,-0.029666666666666668,-0.0445,-0.059333333333333335,-0.07416666666666666
195,0.0,-0.4546666666666668,-0.9093333333333333,-1.364,-1.8186666666666667,-2.2733333333333334
196,0.0,-1.2485,-2.497,-3.7455,-4.994,-6.2425
197,0.0,0.0,0.0,0.0,0.0,0.0
198,0.0,-0.3743333333333332,-0.7486666666666666,-1.123,-1.4973333333333332,-1.8716666666666666
199,0.0,-0.4171666666666667,-0.8343333333333334,-1.2515,-1.6686666666666667,-2.0858333333333334
200,0.0,-0.8458333333333332,-1.6916666666666669,-2.5375,-3.3833333333333337,-4.229166666666667
201,0.0,-0.1346666666666666,-0.2693333333333333,-0.40399999999999997,-0.5386666666666666,-0.6733333333333333
202,0.0,-0.10150000000000003,-0.203,-0.3045,-0.406,-0.5075
203,0.0,-0.4434999999999998,-0.887,-1.3305,-1.774,-2.2175000000000002
204,0.0,-0.775666666666667,-1.5513333333333335,-2.327,-3.102666666666667,-3.8783333333333334
205,0.0,-0.3238333333333332,-0.6476666666666666,-0.9715,-1.2953333333333332,-1.6191666666666666
206,0.0,-0.3061666666666667,-0.6123333333333334,-0.9185000000000001,-1.2246666666666668,-1.5308333333333333
207,0.0,-0.2423333333333333,-0.4846666666666667,-0.727,-0.9693333333333334,-1.2116666666666667
208,0.0,-0.7054999999999998,-1.411,-2.1165000000000003,-2.822,-3.5275000000000003
209,0.0,-0.2623333333333333,-0.5246666666666666,-0.7869999999999999,-1.0493333333333332,-1.3116666666666668
210,0.0,-0.46133333333333315,-0.9226666666666665,-1.384,-1.845333333333333,-2.3066666666666666
211,0.0,-0.7095000000000002,-1.419,-2.1285,-2.838,-3.5475
212,0.0,-0.3034999999999999,-0.607,-0.9105,-1.214,-1.5175
213,0.0,-0.7646666666666664,-1.5293333333333332,-2.294,-3.0586666666666664,-3.8233333333333333
214,0.0,-0.9671666666666665,-1.9343333333333335,-2.9015,-3.868666666666667,-4.835833333333333
215,0.0,-0.20750000000000002,-0.41500000000000004,-0.6225,-0.8300000000000001,-1.0375
216,0.0,-0.47233333333333327,-0.9446666666666668,-1.417,-1.8893333333333335,-2.361666666666667
217,0.0,-0.2858333333333334,-0.5716666666666668,-0.8575000000000002,-1.1433333333333335,-1.4291666666666667
218,0.0,-0.32999999999999985,-0.6599999999999999,-0.99,-1.3199999999999998,-1.65
219,0.0,0.0,0.0,0.0,0.0,0.0
220,0.0,-0.6165000000000003,-1.233,-1.8495,-2.466,-3.0825
221,0.0,-1.8338333333333328,-3.6676666666666664,-5.5015,-7.335333333333333,-9.169166666666667
222,0.0,-0.45966666666666667,-0.9193333333333333,-1.379,-1.8386666666666667,-2.2983333333333333
223,0.0,-0.5206666666666666,-1.0413333333333332,-1.5619999999999998,-2.0826666666666664,-2.6033333333333335
224,0.0,-0.4248333333333334,-0.8496666666666666,-1.2745,-1.6993333333333331,-2.1241666666666665
225,0.0,-0.2818333333333334,-0.5636666666666668,-0.8455000000000001,-1.1273333333333335,-1.4091666666666667
226,0.0,-0.9029999999999996,-1.806,-2.709,-3.612,-4.515000000000001
227,0.0,-0.3900000000000001,-0.78,-1.17,-1.56,-1.95
228,0.0,-0.3846666666666665,-0.7693333333333332,-1.154,-1.5386666666666664,-1.9233333333333331
229,0.0,-0.714666666666667,-1.4293333333333336,-2.144,-2.858666666666667,-3.5733333333333337
230,0.0,-0.41449999999999987,-0.829,-1.2435,-1.658,-2.0725000000000002
231,0.0,-0.488,-0.976,-1.464,-1.952,-2.44
232,0.0,-0.38849999999999985,-0.7769999999999999,-1.1655,-1.5539999999999998,-1.9425
233,0.0,-1.1034999999999995,-2.207,-3.3105,-4.414,-5.5175
234,0.0,-0.6106666666666665,-1.2213333333333334,-1.832,-2.4426666666666668,-3.0533333333333337
235,0.0,0.0,0.0,0.0,0.0,0.0
236,0.0,-0.8311666666666664,-1.6623333333333332,-2.4935,-3.3246666666666664,-4.155833333333334
237,0.0,-0.21266666666666656,-0.42533333333333334,-0.638,-0.8506666666666667,-1.0633333333333335
238,0.0,-0.5001666666666664,-1.0003333333333333,-1.5005,-2.0006666666666666,-2.5008333333333335
239,0.0,-0.2948333333333333,-0.5896666666666666,-0.8844999999999998,-1.1793333333333331,-1.4741666666666666
240,0.0,-0.9613333333333332,-1.9226666666666667,-2.884,-3.8453333333333335,-4.806666666666667
241,0.0,-0.5,-1.0,-1.5,-2.0,-2.5
242,0.0,-0.37283333333333335,-0.7456666666666667,-1.1185,-1.4913333333333334,-1.8641666666666667
243,0.0,-2.9173333333333336,-5.834666666666667,-8.752,-11.669333333333334,-14.586666666666668
244,0.0,-1.2613333333333339,-2.522666666666667,-3.784,-5.045333333333334,-6.306666666666667
245,0.0,-0.9450000000000003,-1.8900000000000001,-2.835,-3.7800000000000002,-4.725
246,0.0,-0.6076666666666664,-1.2153333333333332,-1.823,-2.4306666666666663,-3.038333333333333
