Tambol_ID,no_positive_data,critical_25_level,critical_50_level,critical_80_level,critical_90_level
520201,False,0.4911298768631749,1.5997898448430423,4.651766489900651,7.172087509126658
520202,False,0.20099433047730011,0.9348501257450459,3.5261779232674035,5.891562090872557
520203,False,0.05884235414595364,0.4128337038264393,4.693656085048139,16.724888885388793
520205,False,0.19999834942732145,0.8828308363365198,3.1591827799913306,5.191036906022817
520501,False,0.7619637796726252,2.2773970424287566,6.3189302536055365,9.611722993763175
520502,False,0.7130832156543041,2.800836811781888,9.95229303561607,16.403746899697598
520503,False,0.7771206017247854,2.9453994451624643,9.59408153318849,15.334399598340642
520504,False,0.30963831114615514,1.3853881530215681,5.003374738692879,8.243949046035604
520505,False,0.278225825417444,1.12379580892151,3.828792980176042,6.204221356966152
520506,False,0.31662825223804936,0.9171473155137804,4.088262573249772,10.481597113195983
520507,False,0.5210946685399891,1.8781423015643905,5.845436956340055,9.20474194868042
520508,False,0.15327269457654674,0.5687460841386233,1.8070835961466298,2.863986096188101
520509,False,0.15510645003700452,0.871352640046572,3.867430757083305,6.7830984855086385
520510,False,3.656821564145347,11.716346087774056,33.60048905700097,51.567652278451995
520601,False,1.3229623311781717,3.3988709462751454,8.310323820506095,12.105565033174098
520603,False,0.23759362111715523,0.6221885420478404,2.3000887402205885,5.155087701697313
520605,False,0.5625652356005535,1.7678232927731845,5.013538516099097,7.66895517437791
520606,False,0.30358649377799896,1.5183572342631437,5.897748528928279,9.927334083411715
520705,False,0.570785243796141,2.177320546049922,7.134541056312143,11.425348599528252
520801,False,1.9678054510783358,5.130623709168159,21.02722216140104,51.71196576970636
520802,False,2.3610942895396505,6.195510684464066,25.465692979201055,62.65908286082675
520803,False,0.5256689805254424,1.5714772031448154,8.610337335189023,26.11827613111417
520804,False,1.204572033058593,3.727913289402632,15.26414717578945,31.892154345427993
520805,False,2.0447874107534862,5.330806203507395,20.02434894943338,45.584662179702434
520808,False,2.3610942895396505,6.195510684464066,25.465692979201055,62.65908286082675
521004,False,0.31907676663223894,1.4033328568969823,5.192092672734012,8.636534031982126
521007,False,0.20837877412792977,0.9729139704210241,11.496584420654745,58.65212137091578
521008,False,0.10601444407676923,0.5413900343013494,7.344747629105791,41.04518358698886
521010,False,0.10075777521056449,0.5534753868446756,2.301649391904608,3.952787794202587
521011,False,16.255447333494022,47.101063161133276,177.6434191216264,355.5539549784441
521101,False,0.2673570261931364,1.3657621028916502,5.410918472057302,9.163444475588623
521102,False,-2.517318427049386,0.0,3.141083521659482,4.78298353714279
530110,False,-6.417832873581476,0.0,8.008104523987503,12.194082659003945
530205,False,0.04146874773776698,0.18804760815753913,0.6904334848107271,1.14374651582312
530305,False,-5.2302189064543665,0.0,6.526212276208544,9.93757907478799
530705,False,0.007167512563449156,0.15913361320788733,25.282647336126626,724.6121110154495
530707,False,0.030187478382573067,0.16109074990767552,0.653381936225346,1.113717065494456
530709,False,0.025047115126069212,0.16897913151344865,0.8102134368748013,1.448894725674118
530802,False,-0.9989586745858743,0.0,1.2464901531104262,1.8980526434355938
530803,False,0.15413962291726716,0.585624561227118,1.898135134427797,3.0276558493557206
530804,False,0.415828484980768,1.6594196630572924,6.127568951543537,10.233484807713337
530805,False,0.415828484980768,1.6594196630572924,6.127568951543537,10.233484807713337
540101,False,12.753724615524277,44.898649675565935,215.90879764344285,490.6628703545364
540102,False,0.10297618979260036,0.3540219245380684,1.0679028902775936,1.6654953870989888
540103,False,0.10533719263258105,0.389479087035924,1.2338855573549337,1.9537069932646707
540104,False,0.46797996771292183,1.4162482415230002,6.673186178107591,17.732737576652237
540105,False,0.0347403920626582,0.21783349086283002,2.1526561692715447,7.1285368716457445
540106,False,2.8193402060055113,11.32672075675933,38.21788063810353,61.72014862570504
540107,False,6.7979854766458105,24.54441185101162,121.81074995791626,281.42169704839023
540108,False,7.949661190715536,28.5953724199657,141.25400233759115,325.54622254802564
540109,False,0.27696480599794904,1.2705836972913294,4.734807724806833,7.881458198899224
540110,False,4.115149494205212,15.233085074771633,48.508325379396375,76.95633369204904
540111,False,0.11314225829484932,0.3782825151282594,2.199637545581196,6.809520844100995
540112,False,0.23409996642521333,0.7425281762715299,3.8488143763988476,10.959114009309735
540113,False,1.8312460596679305,6.566756683833963,32.31322120090756,74.32180461007333
540114,False,3.8014620344681878,13.687937839995582,67.70057277410989,156.13180384445937
540115,False,6.844032161810484,23.662422406213498,111.25057336868184,249.8593551118089
540116,False,1.681242445199878,6.0436015517119985,29.8297337993198,68.7191163293357
540117,False,13.513573868913618,48.575166697233804,239.74035965662006,552.2749995500991
540118,False,0.36190919778204333,1.0146743648402898,4.594260030833398,12.053745156277913
540119,False,0.08045500501910924,0.2913435568564146,1.9929843566803822,6.926721329170816
540120,False,-0.6461736379854331,0.0,0.8062886858480792,1.2277500690457377
540201,False,0.11682404328781282,0.845202114224705,9.984957997732574,36.29954931631234
540204,False,0.18782478083330137,0.8254872538504869,8.56880047738084,39.95833602652554
540205,False,0.18577022562497067,0.7269513019436287,6.234874488526616,25.58511150422631
540206,False,0.517814418503157,1.6473138723989362,9.227706839344004,28.03653384085457
540207,False,0.12612636411625366,0.5645753283675226,6.02927746711771,28.649979235162775
540208,False,0.19822760783633864,0.916834969796777,10.378649400870557,51.30285326484214
540209,False,0.10492300671722916,0.43341514940943804,1.4922017262158067,2.4247721114001775
540210,False,0.3801308948132271,1.271310266846356,3.7559069519590387,5.818667291688954
540213,False,-4.799774624524335,0.0,5.9891084174218925,9.119721511753436
540214,False,0.07182983948560884,0.3061800991990246,1.0688999220160065,1.7432867008462334
540215,False,1.3794961035615172,4.960951733030926,24.498639450146687,56.45298823290948
540301,False,5.054233058825511,17.224684918721096,52.14829316615409,81.4933257362751
540302,False,8.57241813723757,26.738579308186015,110.55795457402758,232.17753969952994
540303,False,2.2969593081514366,9.380135136498668,32.36235369852219,52.658203053101914
540304,False,0.1548521425402909,0.7148380456441783,7.829888174745427,37.739469146149325
540305,False,25.830488013665605,77.19926690075248,302.6305982133148,618.0748635997775
540306,False,0.13109244863649788,0.6692282198681121,9.088999983252911,50.83783255657686
540307,False,31.726435046794084,112.4038898652633,354.59196591549824,561.8991880936941
540308,False,4.230984028145515,13.149152739423092,37.47297305739966,57.48095193631235
540309,False,10.29191500389244,36.007323004796675,111.13936099738444,174.74125397719584
