Amphoe_ID,no_positive_data,critical_25_level,critical_50_level,critical_80_level,critical_90_level
5001,False,6.8519567642241945,18.931646113879708,67.28680843583543,130.56064806957954
5002,False,28.944886158111487,95.43722038982321,292.61777462084257,460.55987567101323
5003,False,11.831683534246801,30.13644918392949,96.77238383728191,178.07020721206501
5004,False,2.3927454617247284,12.108893272990402,47.400943448157555,79.96772585112531
5005,False,0.7544701137953942,3.247014924783347,11.439317505500751,18.710987620101818
5006,False,4.825517572126149,19.2897040940118,108.69821496882514,268.36723986548805
5007,False,6.149753661237054,17.62631504508829,65.58136058163265,130.33259117584203
5008,False,0.6254124100010088,3.2238726827536093,12.778894039902367,21.637577057713568
5011,False,2.87179211164593,7.778936346661869,28.9087985158545,64.44018596540079
5012,False,3.059997465578373,11.053502514962311,35.04820510195681,55.58666649152202
5013,False,4.182416319616882,7.943716494964553,14.335466851628649,18.73820661483045
5014,False,2.0687607002983857,6.20606924076406,24.442460721069505,50.04187597225002
5015,False,1.0313171417659772,4.160126708544584,14.661455417152734,24.059780613260113
5016,False,34.9749107400053,88.75188020460952,283.66762821899937,520.702878186357
5017,False,41.052589490414306,103.2968228236907,326.68871019335006,596.3725407738309
5018,False,1.4601811968129237,5.777648309616436,19.41789038029634,31.336734827836207
5019,False,8.364288792970116,17.152735966341428,42.026615773264375,67.13692724681034
5020,False,1.150844159727393,5.08041326255743,18.15867759560823,29.824636290672448
5021,False,0.24421942400076832,1.0707706662962664,3.815118138507826,6.2608133827354635
5022,False,0.6388580583250202,4.00146709581962,18.013655365563103,31.630448282355744
5023,False,0.24687193472102967,1.3998811071004023,5.9048806936291385,10.178705169582651
5024,False,2.0981372009792962,5.7286462857062705,20.061361572492427,38.62602790104413
5025,False,0.6725029183337501,1.6888599554903443,8.176518565974662,23.597753046115905
5101,False,3.0233280687716126,7.955877999327275,19.9592468972784,29.353797864076764
5102,False,0.4915659063103825,1.8659232732698041,13.939061950504357,51.512474270348186
5103,False,15.78173659429044,43.870908972962475,157.1167289562324,306.0779077311231
5104,False,10.182197489482196,24.428352509644846,72.79807623974429,128.8267622687732
5105,False,0.17524247814066995,1.8393292011338842,11.500597217037726,22.082113584285867
5106,False,3.79435599882921,10.625209768849272,38.40150798879976,75.16754983356272
5107,False,0.12610731198384992,0.27097282842724485,0.6770339097798304,1.1357858449238074
5108,False,8.928283386605791,24.543263329783862,86.67961297490277,167.63251219157374
5201,False,0.30350061986956145,1.053907683819356,6.916314393491301,23.459378099523725
5204,False,0.22341706141911352,0.7938675236204457,5.403316105099226,18.783828781380265
5208,False,0.22464423979395967,0.7339054150734713,4.255726209420308,13.22048011096903
5209,False,4.162145552352556,9.679106637752863,27.744225346804186,48.10950946743615
5212,False,0.6829755499693394,2.3375953412542976,14.774382849781503,48.74746883619347
5213,False,0.2889831840230488,1.2565853926188733,4.446568830487731,7.281485824842454
5711,False,1.1180602709561698,4.398258684205398,14.539891642792858,23.325160402228637
5801,False,0.49135096191177235,1.35110680391028,4.773544270301022,9.233563459990625
5802,False,1.088488620886582,2.967090392762314,10.369353924941818,19.943778511706835
5803,False,1.5540554993096787,6.605868708394151,23.194828109458665,37.91432734571845
5804,False,0.04189698948974875,0.10876638955661264,0.5735335526595253,1.761659906492323
5805,False,0.9780366688642834,2.6973606254019735,9.56521973638166,18.537967709457313
6001,False,372.1243432478166,531.1634946658696,828.0599553527056,1044.3818200611452
6005,False,147.7168678002143,210.82238029756857,328.6120606130765,414.4251598572098
6006,False,114.04245027747939,165.66094921807385,251.86815988771633,307.40346536381344
6201,False,251.2886456776317,359.1025132289042,540.4906891755894,657.864027974272
6203,False,0.1575042096587183,0.7506492138529566,5.267676374066773,14.58590693024111
6204,False,31.284909782320078,44.17302052914292,66.16470967581591,81.37698579024612
6205,False,314.51509463015964,452.57021205930073,684.6269427066266,834.7051747703847
6206,False,0.1468165340738342,0.8910270416262354,3.928273859912969,6.857049503705078
6209,False,0.20148602737899085,0.8846094278014358,3.1598195213017948,5.189914745831996
6211,False,-23.509026690429955,0.0,29.334316848471463,44.66788405723253
6301,False,-239.94419054885498,0.0,299.39984348120174,455.9014469112734
6302,False,194.60372216294428,266.99738415734913,358.97830453104956,405.68962162905916
6303,False,187.70084434890015,251.1288877823251,361.1230904957103,436.63492078280564
6304,False,2.511261767875458,7.478862747803714,29.188877066300975,59.47619080736202
6305,False,0.9414275393588275,2.970563999658107,12.460939339743325,26.366550153629717
6306,False,-9.055147510626234,0.0,11.29891805748337,17.205062738324404
6307,False,0.04835865569004698,0.18346469556347286,0.5915973750789948,0.9418420782371992
6308,False,0.5238525651322294,1.2621812873353837,2.9306941919051264,4.19287547924051
6309,False,-120.28764287862914,0.0,150.0936587304098,228.55027374687674
6402,False,0.044074121385410024,0.4789300186981455,3.067758446543853,5.928315685057561
