month,day,release
1,1,0.0
1,2,0.0
1,3,0.0
1,4,0.0
1,5,0.0
1,6,0.0
1,7,0.0
1,8,0.0
1,9,0.0
1,10,0.0
1,11,0.0
1,12,0.0
1,13,0.0
1,14,0.0
1,15,0.0
1,16,0.0
1,17,0.0
1,18,0.0
1,19,0.0
1,20,0.0
1,21,0.0
1,22,0.0
1,23,0.0
1,24,0.0
1,25,0.0
1,26,0.0
1,27,0.0
1,28,0.0
1,29,0.0
1,30,0.0
1,31,0.0
2,1,0.0
2,2,0.0
2,3,0.0
2,4,0.0
2,5,0.0
2,6,0.0
2,7,0.0
2,8,0.0
2,9,0.0
2,10,0.0
2,11,0.0
2,12,0.0
2,13,0.0
2,14,0.0
2,15,0.0
2,16,0.0
2,17,0.0
2,18,0.0
2,19,0.0
2,20,0.0
2,21,0.0
2,22,0.0
2,23,0.0
2,24,0.0
2,25,0.0
2,26,0.0
2,27,0.347
2,28,0.347
2,29,0.642
3,1,0.648
3,2,1.285
3,3,1.285
3,4,1.285
3,5,1.285
3,6,1.366
3,7,0.995
3,8,0.174
3,9,0.174
3,10,0.174
3,11,0.15
3,12,0.0
3,13,0.0
3,14,0.0
3,15,0.15
3,16,0.15
3,17,0.15
3,18,0.15
3,19,0.347
3,20,0.347
3,21,0.347
3,22,0.347
3,23,0.0
3,24,0.0
3,25,0.625
3,26,0.625
3,27,0.0
3,28,0.0
3,29,0.0
3,30,0.0
3,31,0.0
4,1,0.0
4,2,0.0
4,3,0.0
4,4,0.0
4,5,0.116
4,6,0.116
4,7,0.0
4,8,0.0
4,9,0.0
4,10,0.0
4,11,0.0
4,12,0.0
4,13,0.0
4,14,0.0
4,15,0.0
4,16,0.0
4,17,0.0
4,18,0.0
4,19,0.347
4,20,0.486
4,21,0.0
4,22,0.486
4,23,0.0
4,24,0.0
4,25,0.0
4,26,0.0
4,27,0.0
4,28,0.0
4,29,0.0
4,30,0.0
5,1,0.0
5,2,0.0
5,3,0.347
5,4,0.15
5,5,0.0
5,6,0.0
5,7,0.0
5,8,0.0
5,9,0.0
5,10,0.0
5,11,0.0
5,12,0.0
5,13,0.0
5,14,0.0
5,15,0.0
5,16,0.0
5,17,0.0
5,18,0.0
5,19,0.0
5,20,0.0
5,21,0.0
5,22,0.0
5,23,0.0
5,24,0.0
5,25,0.0
5,26,0.0
5,27,0.0
5,28,0.0
5,29,0.0
5,30,0.0
5,31,0.0
6,1,0.0
6,2,0.0
6,3,0.0
6,4,0.0
6,5,0.0
6,6,0.0
6,7,0.0
6,8,0.0
6,9,0.0
6,10,0.0
6,11,0.0
6,12,0.0
6,13,0.0
6,14,0.0
6,15,0.0
6,16,0.0
6,17,0.0
6,18,0.0
6,19,0.0
6,20,0.0
6,21,0.278
6,22,0.278
6,23,0.278
6,24,0.0
6,25,0.0
6,26,0.0
6,27,0.532
6,28,0.278
6,29,0.278
6,30,0.278
7,1,0.278
7,2,0.278
7,3,0.278
7,4,0.498
7,5,0.532
7,6,0.532
7,7,0.532
7,8,0.0
7,9,0.0
7,10,0.0
7,11,0.0
7,12,0.116
7,13,0.116
7,14,0.278
7,15,0.278
7,16,0.278
7,17,0.0
7,18,0.116
7,19,0.116
7,20,0.0
7,21,0.0
7,22,0.0
7,23,0.0
7,24,0.278
7,25,0.278
7,26,0.278
7,27,0.278
7,28,0.0
7,29,0.278
7,30,0.544
7,31,0.278
8,1,0.278
8,2,0.278
8,3,0.0
8,4,0.0
8,5,0.0
8,6,0.0
8,7,0.0
8,8,0.0
8,9,0.0
8,10,0.0
8,11,0.0
8,12,0.0
8,13,0.0
8,14,0.0
8,15,0.22
8,16,0.162
8,17,0.428
8,18,0.428
8,19,0.0
8,20,0.0
8,21,0.0
8,22,0.0
8,23,0.0
8,24,0.0
8,25,0.0
8,26,0.0
8,27,0.0
8,28,0.0
8,29,0.0
8,30,0.0
8,31,0.0
9,1,2.535
9,2,2.535
9,3,1.933
9,4,1.817
9,5,1.817
9,6,1.817
9,7,1.817
9,8,0.0
9,9,1.447
9,10,1.447
9,11,0.347
9,12,0.347
9,13,0.347
9,14,0.0
9,15,0.0
9,16,0.0
9,17,0.0
9,18,0.0
9,19,0.0
9,20,0.0
9,21,0.0
9,22,0.0
9,23,0.0
9,24,0.0
9,25,0.0
9,26,0.0
9,27,0.0
9,28,1.053
9,29,1.053
9,30,1.053
10,1,1.481
10,2,1.481
10,3,1.481
10,4,1.481
10,5,1.852
10,6,1.852
10,7,0.0
10,8,0.0
10,9,1.481
10,10,1.481
10,11,1.481
10,12,1.481
10,13,1.481
10,14,1.481
10,15,1.481
10,16,1.111
10,17,1.111
10,18,0.44
10,19,1.111
10,20,1.111
10,21,1.111
10,22,1.111
10,23,1.111
10,24,1.111
10,25,0.0
10,26,1.111
10,27,1.111
10,28,1.111
10,29,1.111
10,30,1.111
10,31,1.111
11,1,1.111
11,2,1.111
11,3,1.111
11,4,1.111
11,5,1.111
11,6,1.111
11,7,1.111
11,8,1.111
11,9,1.111
11,10,1.111
11,11,1.111
11,12,0.0
11,13,0.0
11,14,0.0
11,15,0.0
11,16,0.0
11,17,1.111
11,18,1.111
11,19,0.0
11,20,0.0
11,21,1.111
11,22,1.111
11,23,1.111
11,24,1.111
11,25,0.0
11,26,0.0
11,27,1.111
11,28,1.111
11,29,1.111
11,30,1.111
12,1,1.111
12,2,1.111
12,3,0.0
12,4,0.0
12,5,0.0
12,6,1.111
12,7,1.111
12,8,1.111
12,9,0.532
12,10,0.0
12,11,0.0
12,12,0.0
12,13,0.0
12,14,0.0
12,15,0.0
12,16,0.0
12,17,1.111
12,18,0.0
12,19,1.111
12,20,1.111
12,21,1.111
12,22,0.0
12,23,0.0
12,24,0.0
12,25,0.0
12,26,0.0
12,27,0.0
12,28,0.405
12,29,0.0
12,30,0.0
12,31,0.0
