Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
213,0.0,-0.29833333333333334,-0.5966666666666667,-0.895,-1.1933333333333334,-1.4916666666666667
214,0.0,0.0,0.0,0.0,0.0,0.0
215,0.0,-0.49116666666666653,-0.9823333333333333,-1.4735,-1.9646666666666666,-2.4558333333333335
216,0.0,-0.6328333333333336,-1.2656666666666667,-1.8985,-2.5313333333333334,-3.1641666666666666
217,0.0,-0.24483333333333346,-0.4896666666666667,-0.7345,-0.9793333333333334,-1.2241666666666666
218,0.0,-0.3706666666666667,-0.7413333333333334,-1.112,-1.4826666666666668,-1.8533333333333335
219,0.0,-0.44700000000000006,-0.8939999999999999,-1.341,-1.7879999999999998,-2.235
220,0.0,-0.7714999999999996,-1.5429999999999997,-2.3145,-3.0859999999999994,-3.8574999999999995
221,0.0,-0.07999999999999996,-0.15999999999999998,-0.24,-0.31999999999999995,-0.39999999999999997
222,0.0,-0.5524999999999998,-1.105,-1.6575,-2.21,-2.7625
223,0.0,-0.016,-0.032,-0.048,-0.064,-0.08
224,0.0,-0.007833333333333338,-0.01566666666666667,-0.0235,-0.03133333333333334,-0.03916666666666667
225,0.0,-0.2061666666666666,-0.41233333333333333,-0.6185,-0.8246666666666667,-1.0308333333333335
226,0.0,-0.21999999999999997,-0.44000000000000006,-0.66,-0.8800000000000001,-1.1
227,0.0,-0.5844999999999998,-1.169,-1.7535,-2.338,-2.9225000000000003
228,0.0,-0.42633333333333345,-0.8526666666666667,-1.279,-1.7053333333333334,-2.1316666666666664
229,0.0,-0.3706666666666667,-0.7413333333333334,-1.112,-1.4826666666666668,-1.8533333333333335
230,0.0,-1.2793333333333328,-2.5586666666666664,-3.838,-5.117333333333333,-6.3966666666666665
231,0.0,-0.520833333333333,-1.0416666666666665,-1.5625,-2.083333333333333,-2.6041666666666665
232,0.0,-0.24449999999999994,-0.489,-0.7335,-0.978,-1.2225000000000001
233,0.0,-0.3938333333333335,-0.7876666666666667,-1.1815,-1.5753333333333335,-1.9691666666666667
234,0.0,-0.2898333333333334,-0.5796666666666668,-0.8695000000000002,-1.1593333333333335,-1.4491666666666667
235,0.0,-0.9705000000000004,-1.9410000000000003,-2.9115,-3.8820000000000006,-4.8525
236,0.0,-0.6808333333333336,-1.3616666666666668,-2.0425,-2.7233333333333336,-3.404166666666667
