Sbswat,Tambol_ID,Tambol,Amphoe_ID,Amphoe,Province_ID,Province,per_sbswat,per_tambol
599,540606,สะเอียบ,5406,สอง,54,แพร่,0.0002,0.0001
563,540607,แดนชุมพล,5406,สอง,54,แพร่,0.3563,0.3362
564,540607,แดนชุมพล,5406,สอง,54,แพร่,0.1533,0.2515
109,540607,แดนชุมพล,5406,สอง,54,แพร่,0.118,0.2142
562,540607,แดนชุมพล,5406,สอง,54,แพร่,0.3492,0.1981
32,540608,ทุ่งน้าว,5406,สอง,54,แพร่,0.62,0.4908
563,540608,ทุ่งน้าว,5406,สอง,54,แพร่,0.5446,0.3149
564,540608,ทุ่งน้าว,5406,สอง,54,แพร่,0.0863,0.0868
562,540608,ทุ่งน้าว,5406,สอง,54,แพร่,0.193,0.0671
24,540608,ทุ่งน้าว,5406,สอง,54,แพร่,0.0543,0.0386
109,540608,ทุ่งน้าว,5406,สอง,54,แพร่,0.0009,0.001
65,540608,ทุ่งน้าว,5406,สอง,54,แพร่,0.0003,0.0007
551,540608,ทุ่งน้าว,5406,สอง,54,แพร่,0.0001,0.0001
586,540701,วังชิ้น,5407,วังชิ้น,54,แพร่,0.6667,0.8603
583,540701,วังชิ้น,5407,วังชิ้น,54,แพร่,0.0743,0.0511
117,540701,วังชิ้น,5407,วังชิ้น,54,แพร่,0.2702,0.0456
113,540701,วังชิ้น,5407,วังชิ้น,54,แพร่,0.0441,0.0154
575,540701,วังชิ้น,5407,วังชิ้น,54,แพร่,0.0232,0.0129
125,540701,วังชิ้น,5407,วังชิ้น,54,แพร่,0.028,0.0096
578,540701,วังชิ้น,5407,วังชิ้น,54,แพร่,0.0964,0.0049
580,540701,วังชิ้น,5407,วังชิ้น,54,แพร่,0.0002,0.0003
577,540701,วังชิ้น,5407,วังชิ้น,54,แพร่,0.0001,0.0001
585,540702,สรอย,5407,วังชิ้น,54,แพร่,0.9813,0.9237
584,540702,สรอย,5407,วังชิ้น,54,แพร่,0.1674,0.0547
114,540702,สรอย,5407,วังชิ้น,54,แพร่,0.1131,0.0203
587,540702,สรอย,5407,วังชิ้น,54,แพร่,0.0004,0.0008
581,540702,สรอย,5407,วังชิ้น,54,แพร่,0.0002,0.0005
561,540703,แม่ป้าก,5407,วังชิ้น,54,แพร่,0.9688,0.6145
124,540703,แม่ป้าก,5407,วังชิ้น,54,แพร่,0.8447,0.1806
126,540703,แม่ป้าก,5407,วังชิ้น,54,แพร่,0.473,0.1612
125,540703,แม่ป้าก,5407,วังชิ้น,54,แพร่,0.0826,0.0419
578,540703,แม่ป้าก,5407,วังชิ้น,54,แพร่,0.0236,0.0018
572,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.9901,0.2811
576,540704,นาพูน,5407,วังชิ้น,54,แพร่,1,0.1977
575,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.9711,0.1973
639,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.7204,0.0786
118,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.9894,0.072
580,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.0952,0.0463
112,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.4685,0.0423
117,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.6511,0.0401
586,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.0837,0.0395
577,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.0057,0.0023
570,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.002,0.0014
115,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.0203,0.0007
582,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.0009,0.0002
573,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.0011,0.0001
120,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.0018,0.0001
574,540704,นาพูน,5407,วังชิ้น,54,แพร่,0.0004,0.0001
583,540705,แม่พุง,5407,วังชิ้น,54,แพร่,0.9254,0.576
113,540705,แม่พุง,5407,วังชิ้น,54,แพร่,0.9526,0.3007
119,540705,แม่พุง,5407,วังชิ้น,54,แพร่,0.258,0.0682
586,540705,แม่พุง,5407,วังชิ้น,54,แพร่,0.0441,0.0516
114,540705,แม่พุง,5407,วังชิ้น,54,แพร่,0.0193,0.0028
580,540705,แม่พุง,5407,วังชิ้น,54,แพร่,0.0006,0.0008
584,540706,ป่าสัก,5407,วังชิ้น,54,แพร่,0.8325,0.4033
119,540706,ป่าสัก,5407,วังชิ้น,54,แพร่,0.7419,0.3641
114,540706,ป่าสัก,5407,วังชิ้น,54,แพร่,0.865,0.2299
581,540706,ป่าสัก,5407,วังชิ้น,54,แพร่,0.0003,0.0013
585,540706,ป่าสัก,5407,วังชิ้น,54,แพร่,0.0005,0.0008
113,540706,ป่าสัก,5407,วังชิ้น,54,แพร่,0.001,0.0006
125,540707,แม่เกิ๋ง,5407,วังชิ้น,54,แพร่,0.8881,0.5424
586,540707,แม่เกิ๋ง,5407,วังชิ้น,54,แพร่,0.17,0.391
124,540707,แม่เกิ๋ง,5407,วังชิ้น,54,แพร่,0.1553,0.0399
578,540707,แม่เกิ๋ง,5407,วังชิ้น,54,แพร่,0.2975,0.0267
583,540707,แม่เกิ๋ง,5407,วังชิ้น,54,แพร่,0,0
61,540801,แม่คำมี,5408,หนองม่วงไข่,54,แพร่,0.4099,0.5861
64,540801,แม่คำมี,5408,หนองม่วงไข่,54,แพร่,0.0356,0.2833
59,540801,แม่คำมี,5408,หนองม่วงไข่,54,แพร่,0.0806,0.1143
632,540801,แม่คำมี,5408,หนองม่วงไข่,54,แพร่,0.046,0.0162
99,540801,แม่คำมี,5408,หนองม่วงไข่,54,แพร่,0,0.0001
101,540802,หนองม่วงไข่,5408,หนองม่วงไข่,54,แพร่,0.6287,0.283
61,540802,หนองม่วงไข่,5408,หนองม่วงไข่,54,แพร่,0.582,0.2167
54,540802,หนองม่วงไข่,5408,หนองม่วงไข่,54,แพร่,0.4345,0.1381
64,540802,หนองม่วงไข่,5408,หนองม่วงไข่,54,แพร่,0.0656,0.1359
65,540802,หนองม่วงไข่,5408,หนองม่วงไข่,54,แพร่,0.0649,0.1173
632,540802,หนองม่วงไข่,5408,หนองม่วงไข่,54,แพร่,0.6028,0.0553
55,540802,หนองม่วงไข่,5408,หนองม่วงไข่,54,แพร่,0.527,0.0532
74,540802,หนองม่วงไข่,5408,หนองม่วงไข่,54,แพร่,0.0022,0.0004
105,540803,น้ำรัด,5408,หนองม่วงไข่,54,แพร่,0.2329,0.2908
100,540803,น้ำรัด,5408,หนองม่วงไข่,54,แพร่,0.6004,0.2858
73,540803,น้ำรัด,5408,หนองม่วงไข่,54,แพร่,1,0.1798
54,540803,น้ำรัด,5408,หนองม่วงไข่,54,แพร่,0.4058,0.1437
72,540803,น้ำรัด,5408,หนองม่วงไข่,54,แพร่,0.037,0.0491
102,540803,น้ำรัด,5408,หนองม่วงไข่,54,แพร่,0.0512,0.0276
55,540803,น้ำรัด,5408,หนองม่วงไข่,54,แพร่,0.204,0.0229
552,540803,น้ำรัด,5408,หนองม่วงไข่,54,แพร่,0,0.0003
105,540804,วังหลวง,5408,หนองม่วงไข่,54,แพร่,0.2652,0.4628
102,540804,วังหลวง,5408,หนองม่วงไข่,54,แพร่,0.5879,0.4432
55,540804,วังหลวง,5408,หนองม่วงไข่,54,แพร่,0.259,0.0407
56,540804,วังหลวง,5408,หนองม่วงไข่,54,แพร่,0.0436,0.0393
74,540804,วังหลวง,5408,หนองม่วงไข่,54,แพร่,0.034,0.0109
552,540804,วังหลวง,5408,หนองม่วงไข่,54,แพร่,0.0001,0.002
100,540804,วังหลวง,5408,หนองม่วงไข่,54,แพร่,0.0017,0.0012
104,540805,ตำหนักธรรม,5408,หนองม่วงไข่,54,แพร่,0.1854,0.5187
59,540805,ตำหนักธรรม,5408,หนองม่วงไข่,54,แพร่,0.5429,0.3892
60,540805,ตำหนักธรรม,5408,หนองม่วงไข่,54,แพร่,0.0545,0.0787
64,540805,ตำหนักธรรม,5408,หนองม่วงไข่,54,แพร่,0.0019,0.0076
61,540805,ตำหนักธรรม,5408,หนองม่วงไข่,54,แพร่,0.0082,0.0059
108,540806,ทุ่งแค้ว,5408,หนองม่วงไข่,54,แพร่,0.8126,0.3299
105,540806,ทุ่งแค้ว,5408,หนองม่วงไข่,54,แพร่,0.464,0.2644
56,540806,ทุ่งแค้ว,5408,หนองม่วงไข่,54,แพร่,0.8333,0.245
102,540806,ทุ่งแค้ว,5408,หนองม่วงไข่,54,แพร่,0.3609,0.0888
564,540806,ทุ่งแค้ว,5408,หนองม่วงไข่,54,แพร่,0.0806,0.0363
552,540806,ทุ่งแค้ว,5408,หนองม่วงไข่,54,แพร่,0.0065,0.0355
30,540806,ทุ่งแค้ว,5408,หนองม่วงไข่,54,แพร่,0.0002,0.0002
519,550102,บ่อ,5501,เมืองน่าน,55,น่าน,0.0001,0.6511
2,550102,บ่อ,5501,เมืองน่าน,55,น่าน,0.0001,0.3489
534,550106,เรือง,5501,เมืองน่าน,55,น่าน,0.0001,1
521,550117,สะเนียน,5501,เมืองน่าน,55,น่าน,0.1895,0.7114
673,550117,สะเนียน,5501,เมืองน่าน,55,น่าน,0.0958,0.2817
2,550117,สะเนียน,5501,เมืองน่าน,55,น่าน,0.0072,0.0064
535,550117,สะเนียน,5501,เมืองน่าน,55,น่าน,0.0006,0.0005
534,550301,บ้านฟ้า,5503,บ้านหลวง,55,น่าน,0.9037,0.9945
630,550301,บ้านฟ้า,5503,บ้านหลวง,55,น่าน,0.0015,0.0054
532,550301,บ้านฟ้า,5503,บ้านหลวง,55,น่าน,0.0001,0
536,550302,ป่าคาหลวง,5503,บ้านหลวง,55,น่าน,0.7567,0.653
11,550302,ป่าคาหลวง,5503,บ้านหลวง,55,น่าน,0.7589,0.2693
535,550302,ป่าคาหลวง,5503,บ้านหลวง,55,น่าน,0.0378,0.0387
673,550302,ป่าคาหลวง,5503,บ้านหลวง,55,น่าน,0.0112,0.0362
530,550302,ป่าคาหลวง,5503,บ้านหลวง,55,น่าน,0.0008,0.0022
532,550302,ป่าคาหลวง,5503,บ้านหลวง,55,น่าน,0.0005,0.0005
534,550302,ป่าคาหลวง,5503,บ้านหลวง,55,น่าน,0,0.0001
535,550303,สวด,5503,บ้านหลวง,55,น่าน,0.9492,0.6151
534,550303,สวด,5503,บ้านหลวง,55,น่าน,0.0947,0.2478
536,550303,สวด,5503,บ้านหลวง,55,น่าน,0.2411,0.1319
673,550303,สวด,5503,บ้านหลวง,55,น่าน,0.0017,0.0035
532,550303,สวด,5503,บ้านหลวง,55,น่าน,0.0024,0.0017
673,550304,บ้านพี้,5503,บ้านหลวง,55,น่าน,0.8888,0.8319
22,550304,บ้านพี้,5503,บ้านหลวง,55,น่าน,0.9881,0.138
11,550304,บ้านพี้,5503,บ้านหลวง,55,น่าน,0.2351,0.0242
535,550304,บ้านพี้,5503,บ้านหลวง,55,น่าน,0.0124,0.0037
527,550304,บ้านพี้,5503,บ้านหลวง,55,น่าน,0.005,0.0016
530,550304,บ้านพี้,5503,บ้านหลวง,55,น่าน,0.0008,0.0006
103,550405,สันทะ,5504,นาน้อย,55,น่าน,0.0001,0.4469
547,550405,สันทะ,5504,นาน้อย,55,น่าน,0.0002,0.4135
565,550405,สันทะ,5504,นาน้อย,55,น่าน,0,0.1397
547,550406,บัวใหญ่,5504,นาน้อย,55,น่าน,0.0002,0.399
548,550406,บัวใหญ่,5504,นาน้อย,55,น่าน,0.0001,0.3453
546,550406,บัวใหญ่,5504,นาน้อย,55,น่าน,0,0.2557
546,550407,น้ำตก,5504,นาน้อย,55,น่าน,0.0001,1
519,550602,ป่าคา,5506,ท่าวังผา,55,น่าน,0.7057,0.9109
2,550602,ป่าคา,5506,ท่าวังผา,55,น่าน,0.1461,0.0887
522,550602,ป่าคา,5506,ท่าวังผา,55,น่าน,0.0005,0.0005
519,550606,ศรีภูมิ,5506,ท่าวังผา,55,น่าน,0.0615,1
522,550608,แสนทอง,5506,ท่าวังผา,55,น่าน,0,0.7778
5,550608,แสนทอง,5506,ท่าวังผา,55,น่าน,0,0.2222
517,550610,ผาทอง,5506,ท่าวังผา,55,น่าน,0.0001,0.8663
5,550610,ผาทอง,5506,ท่าวังผา,55,น่าน,0,0.1337
595,550709,ยาบหัวนา,5507,เวียงสา,55,น่าน,0.0011,0.7154
546,550709,ยาบหัวนา,5507,เวียงสา,55,น่าน,0.0009,0.2157
630,550709,ยาบหัวนา,5507,เวียงสา,55,น่าน,0.0001,0.0588
534,550709,ยาบหัวนา,5507,เวียงสา,55,น่าน,0,0.0101
546,550711,อ่ายนาไลย,5507,เวียงสา,55,น่าน,0.0001,1
565,551004,ปิงหลวง,5510,นาหมื่น,55,น่าน,0.0001,0.5926
567,551004,ปิงหลวง,5510,นาหมื่น,55,น่าน,0,0.4074
517,551301,นาไร่หลวง,5513,สองแคว,55,น่าน,0.0003,1
7,551303,ยอด,5513,สองแคว,55,น่าน,0.2475,0.6968
8,551303,ยอด,5513,สองแคว,55,น่าน,0.1831,0.3017
517,551303,ยอด,5513,สองแคว,55,น่าน,0.0003,0.0016
601,560104,แม่นาเรือ,5601,เมืองพะเยา,56,พะเยา,0.0003,1
601,560110,แม่กา,5601,เมืองพะเยา,56,พะเยา,0.0011,0.878
538,560110,แม่กา,5601,เมืองพะเยา,56,พะเยา,0.001,0.122
19,560112,จำป่าหวาย,5601,เมืองพะเยา,56,พะเยา,0.0009,0.6342
538,560112,จำป่าหวาย,5601,เมืองพะเยา,56,พะเยา,0.0003,0.1965
18,560112,จำป่าหวาย,5601,เมืองพะเยา,56,พะเยา,0.0003,0.1693
525,560202,จุน,5602,จุน,56,พะเยา,0,0.8056
513,560202,จุน,5602,จุน,56,พะเยา,0,0.1919
514,560202,จุน,5602,จุน,56,พะเยา,0,0.0038
524,560207,พระธาตุขิงแกง,5602,จุน,56,พะเยา,0.0036,0.9341
514,560207,พระธาตุขิงแกง,5602,จุน,56,พะเยา,0.0004,0.055
525,560207,พระธาตุขิงแกง,5602,จุน,56,พะเยา,0,0.0109
513,560308,ฝายกวาง,5603,เชียงคำ,56,พะเยา,0.001,0.9035
512,560308,ฝายกวาง,5603,เชียงคำ,56,พะเยา,0,0.0964
512,560312,แม่ลาว,5603,เชียงคำ,56,พะเยา,0.0128,0.9992
6,560312,แม่ลาว,5603,เชียงคำ,56,พะเยา,0.0001,0.0008
530,560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา,0.8304,0.6272
532,560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา,0.7546,0.2429
531,560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา,0.2399,0.0643
528,560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา,0.102,0.0613
630,560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา,0.0003,0.0014
22,560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา,0.0088,0.0012
11,560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา,0.006,0.0006
534,560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา,0.0005,0.0006
536,560401,เชียงม่วน,5604,เชียงม่วน,56,พะเยา,0.0022,0.0005
533,560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา,1,0.3204
14,560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา,0.9831,0.2981
531,560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา,0.5178,0.1218
529,560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา,0.0946,0.1203
532,560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา,0.2332,0.0658
630,560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา,0.0082,0.0279
530,560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา,0.0274,0.0181
23,560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา,0.1339,0.0165
537,560402,บ้านมาง,5604,เชียงม่วน,56,พะเยา,0.0163,0.0111
529,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.9043,0.4521
528,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.8974,0.1859
526,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.6858,0.1475
527,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.995,0.1029
530,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.1405,0.0366
23,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.7142,0.0346
531,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.2423,0.0224
521,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.0377,0.015
520,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.0033,0.001
673,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.0024,0.0007
525,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.0008,0.0007
21,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.0057,0.0003
22,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.0032,0.0001
14,560403,สระ,5604,เชียงม่วน,56,พะเยา,0.0002,0
525,560503,บ้านถ้ำ,5605,ดอกคำใต้,56,พะเยา,0,1
19,560504,บ้านปิน,5605,ดอกคำใต้,56,พะเยา,0.0001,1
537,560508,หนองหล่ม,5605,ดอกคำใต้,56,พะเยา,0.9221,0.7764
21,560508,หนองหล่ม,5605,ดอกคำใต้,56,พะเยา,0.9943,0.1902
23,560508,หนองหล่ม,5605,ดอกคำใต้,56,พะเยา,0.1519,0.0233
14,560508,หนองหล่ม,5605,ดอกคำใต้,56,พะเยา,0.0138,0.0052
16,560508,หนองหล่ม,5605,ดอกคำใต้,56,พะเยา,0.0074,0.0023
19,560508,หนองหล่ม,5605,ดอกคำใต้,56,พะเยา,0.0056,0.0022
526,560508,หนองหล่ม,5605,ดอกคำใต้,56,พะเยา,0.0005,0.0003
525,560601,ปง,5606,ปง,56,พะเยา,0.8946,0.8887
526,560601,ปง,5606,ปง,56,พะเยา,0.3137,0.0768
524,560601,ปง,5606,ปง,56,พะเยา,0.1152,0.0242
1,560601,ปง,5606,ปง,56,พะเยา,0.1013,0.01
529,560601,ปง,5606,ปง,56,พะเยา,0.0006,0.0003
1,560602,ควร,5606,ปง,56,พะเยา,0.715,0.5296
525,560602,ควร,5606,ปง,56,พะเยา,0.0448,0.3337
4,560602,ควร,5606,ปง,56,พะเยา,0.2877,0.0695
523,560602,ควร,5606,ปง,56,พะเยา,0.0446,0.0467
516,560602,ควร,5606,ปง,56,พะเยา,0.0169,0.0176
520,560602,ควร,5606,ปง,56,พะเยา,0.0011,0.0029
514,560603,ออย,5606,ปง,56,พะเยา,0.9996,0.3158
516,560603,ออย,5606,ปง,56,พะเยา,0.7464,0.2727
515,560603,ออย,5606,ปง,56,พะเยา,0.8676,0.1502
513,560603,ออย,5606,ปง,56,พะเยา,0.2211,0.0947
523,560603,ออย,5606,ปง,56,พะเยา,0.2022,0.0743
512,560603,ออย,5606,ปง,56,พะเยา,0.0383,0.0484
1,560603,ออย,5606,ปง,56,พะเยา,0.1658,0.0431
524,560603,ออย,5606,ปง,56,พะเยา,0.0015,0.0008
512,560604,งิม,5606,ปง,56,พะเยา,0.9194,0.5171
513,560604,งิม,5606,ปง,56,พะเยา,0.7779,0.1481
517,560604,งิม,5606,ปง,56,พะเยา,0.1522,0.0881
518,560604,งิม,5606,ปง,56,พะเยา,0.4346,0.0705
523,560604,งิม,5606,ปง,56,พะเยา,0.4252,0.0694
8,560604,งิม,5606,ปง,56,พะเยา,0.2748,0.0512
7,560604,งิม,5606,ปง,56,พะเยา,0.1445,0.0461
515,560604,งิม,5606,ปง,56,พะเยา,0.1156,0.0089
6,560604,งิม,5606,ปง,56,พะเยา,0.0137,0.0006
516,560604,งิม,5606,ปง,56,พะเยา,0,0
517,560605,ผาช้างน้อย,5606,ปง,56,พะเยา,0.8455,0.3849
7,560605,ผาช้างน้อย,5606,ปง,56,พะเยา,0.608,0.1523
5,560605,ผาช้างน้อย,5606,ปง,56,พะเยา,0.849,0.1471
522,560605,ผาช้างน้อย,5606,ปง,56,พะเยา,0.8935,0.1424
8,560605,ผาช้างน้อย,5606,ปง,56,พะเยา,0.5421,0.0795
519,560605,ผาช้างน้อย,5606,ปง,56,พะเยา,0.2326,0.0489
6,560605,ผาช้างน้อย,5606,ปง,56,พะเยา,0.9861,0.0317
512,560605,ผาช้างน้อย,5606,ปง,56,พะเยา,0.0294,0.013
521,560605,ผาช้างน้อย,5606,ปง,56,พะเยา,0.0004,0.0002
524,560606,นาปรัง,5606,ปง,56,พะเยา,0.8798,0.6948
525,560606,นาปรัง,5606,ปง,56,พะเยา,0.0456,0.1707
516,560606,นาปรัง,5606,ปง,56,พะเยา,0.2367,0.1237
1,560606,นาปรัง,5606,ปง,56,พะเยา,0.0177,0.0066
515,560606,นาปรัง,5606,ปง,56,พะเยา,0.0168,0.0042
520,560607,ขุนควร,5606,ปง,56,พะเยา,0.9956,0.3361
521,560607,ขุนควร,5606,ปง,56,พะเยา,0.7724,0.3342
2,560607,ขุนควร,5606,ปง,56,พะเยา,0.8465,0.0867
518,560607,ขุนควร,5606,ปง,56,พะเยา,0.5654,0.0748
523,560607,ขุนควร,5606,ปง,56,พะเยา,0.328,0.0437
3,560607,ขุนควร,5606,ปง,56,พะเยา,1,0.0434
5,560607,ขุนควร,5606,ปง,56,พะเยา,0.1509,0.0271
4,560607,ขุนควร,5606,ปง,56,พะเยา,0.7123,0.0219
522,560607,ขุนควร,5606,ปง,56,พะเยา,0.106,0.0175
525,560607,ขุนควร,5606,ปง,56,พะเยา,0.0142,0.0134
517,560607,ขุนควร,5606,ปง,56,พะเยา,0.0017,0.0008
529,560607,ขุนควร,5606,ปง,56,พะเยา,0.0005,0.0003
528,560607,ขุนควร,5606,ปง,56,พะเยา,0.0006,0.0001
1,560607,ขุนควร,5606,ปง,56,พะเยา,0.0002,0
519,560607,ขุนควร,5606,ปง,56,พะเยา,0.0001,0
612,620107,ลานดอกไม้,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.0338,1
610,620110,หนองปลิง,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.7215,0.5921
612,620110,หนองปลิง,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.2457,0.4075
489,620110,หนองปลิง,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.0015,0.0004
482,620112,นิคมทุ่งโพธิ์ทะเ,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.1185,0.8839
484,620112,นิคมทุ่งโพธิ์ทะเ,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.0626,0.0806
330,620112,นิคมทุ่งโพธิ์ทะเ,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.0191,0.0354
611,620112,นิคมทุ่งโพธิ์ทะเ,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0,0
479,620113,เทพนคร,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.001,1
611,620119,สระแก้ว,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.4893,0.5022
479,620119,สระแก้ว,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.999,0.206
489,620119,สระแก้ว,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.964,0.1447
610,620119,สระแก้ว,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.2781,0.1372
286,620119,สระแก้ว,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.0292,0.0084
331,620119,สระแก้ว,6201,เมืองกำแพงเพชร,62,กำแพงเพชร,0.007,0.0016
468,620201,ไทรงาม,6202,ไทรงาม,62,กำแพงเพชร,0.1874,0.3666
482,620201,ไทรงาม,6202,ไทรงาม,62,กำแพงเพชร,0.0895,0.1842
472,620201,ไทรงาม,6202,ไทรงาม,62,กำแพงเพชร,0.4804,0.1555
475,620201,ไทรงาม,6202,ไทรงาม,62,กำแพงเพชร,0.5244,0.1497
483,620201,ไทรงาม,6202,ไทรงาม,62,กำแพงเพชร,0.3851,0.0773
424,620201,ไทรงาม,6202,ไทรงาม,62,กำแพงเพชร,0.1848,0.0668
468,620202,หนองคล้า,6202,ไทรงาม,62,กำแพงเพชร,0.2187,0.4265
470,620202,หนองคล้า,6202,ไทรงาม,62,กำแพงเพชร,0.7402,0.192
482,620202,หนองคล้า,6202,ไทรงาม,62,กำแพงเพชร,0.0531,0.109
458,620202,หนองคล้า,6202,ไทรงาม,62,กำแพงเพชร,0.1754,0.1006
456,620202,หนองคล้า,6202,ไทรงาม,62,กำแพงเพชร,0.3935,0.0902
475,620202,หนองคล้า,6202,ไทรงาม,62,กำแพงเพชร,0.2262,0.0644
462,620202,หนองคล้า,6202,ไทรงาม,62,กำแพงเพชร,0.0241,0.0173
470,620203,หนองทอง,6202,ไทรงาม,62,กำแพงเพชร,0.2102,1
433,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.8571,0.2248
482,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.1038,0.1817
472,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.5196,0.1429
468,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.0775,0.1288
464,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.3701,0.0976
478,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.4786,0.0833
471,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.3802,0.0626
475,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.2485,0.0603
483,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.0717,0.0122
424,620204,หนองไม้กอง,6202,ไทรงาม,62,กำแพงเพชร,0.0187,0.0058
482,620205,มหาชัย,6202,ไทรงาม,62,กำแพงเพชร,0.3176,0.6731
438,620205,มหาชัย,6202,ไทรงาม,62,กำแพงเพชร,0.4263,0.2952
424,620205,มหาชัย,6202,ไทรงาม,62,กำแพงเพชร,0.0478,0.0178
470,620205,มหาชัย,6202,ไทรงาม,62,กำแพงเพชร,0.0496,0.0133
475,620205,มหาชัย,6202,ไทรงาม,62,กำแพงเพชร,0.0009,0.0003
484,620205,มหาชัย,6202,ไทรงาม,62,กำแพงเพชร,0.0006,0.0002
468,620205,มหาชัย,6202,ไทรงาม,62,กำแพงเพชร,0.0001,0.0002
487,620205,มหาชัย,6202,ไทรงาม,62,กำแพงเพชร,0.0001,0
458,620206,พานทอง,6202,ไทรงาม,62,กำแพงเพชร,0.7222,0.8892
456,620206,พานทอง,6202,ไทรงาม,62,กำแพงเพชร,0.2012,0.099
451,620206,พานทอง,6202,ไทรงาม,62,กำแพงเพชร,0.0227,0.0118
462,620207,หนองแม่แตง,6202,ไทรงาม,62,กำแพงเพชร,0.8039,0.5318
468,620207,หนองแม่แตง,6202,ไทรงาม,62,กำแพงเพชร,0.1701,0.3065
456,620207,หนองแม่แตง,6202,ไทรงาม,62,กำแพงเพชร,0.3564,0.0755
432,620207,หนองแม่แตง,6202,ไทรงาม,62,กำแพงเพชร,0.1177,0.0732
452,620207,หนองแม่แตง,6202,ไทรงาม,62,กำแพงเพชร,0.0958,0.013
350,620601,พรานกระต่าย,6206,พรานกระต่าย,62,กำแพงเพชร,0.8423,0.4411
612,620601,พรานกระต่าย,6206,พรานกระต่าย,62,กำแพงเพชร,0.2483,0.2692
349,620601,พรานกระต่าย,6206,พรานกระต่าย,62,กำแพงเพชร,0.9582,0.1752
352,620601,พรานกระต่าย,6206,พรานกระต่าย,62,กำแพงเพชร,0.4214,0.1069
325,620601,พรานกระต่าย,6206,พรานกระต่าย,62,กำแพงเพชร,0.2248,0.0075
