Sbswat,SB_CODE,SB_NAME_T,MB_CODE,MBASIN_T,fraction
649,817,แม่น้ำยมตอนล่างส่วนที่ 4,8,ยม,0.005942123
650,817,แม่น้ำยมตอนล่างส่วนที่ 4,8,ยม,0.000954837
651,817,แม่น้ำยมตอนล่างส่วนที่ 4,8,ยม,0.001634571
652,818,คลองบางแก้ว,8,ยม,0.002777464
653,818,คลองบางแก้ว,8,ยม,0.016036037
654,818,คลองบางแก้ว,8,ยม,0.005357773
655,817,แม่น้ำยมตอนล่างส่วนที่ 4,8,ยม,0.002826084
656,817,แม่น้ำยมตอนล่างส่วนที่ 4,8,ยม,0.008925915
657,817,แม่น้ำยมตอนล่างส่วนที่ 4,8,ยม,0.000821676
658,817,แม่น้ำยมตอนล่างส่วนที่ 4,8,ยม,0.001881405
659,817,แม่น้ำยมตอนล่างส่วนที่ 4,8,ยม,0.003359379
660,817,แม่น้ำยมตอนล่างส่วนที่ 4,8,ยม,0.002742893
661,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.002225426
662,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.005545068
663,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.000677253
664,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.00072446
665,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.000665176
666,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.000600487
667,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.00119858
668,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.003497486
669,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.000895628
670,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.000493092
671,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.002063494
672,819,แม่น้ำยมตอนล่างส่วนที่ 5,8,ยม,0.001484967
673,804,น้ำปี้,8,ยม,0.191124797
