Sbswat,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
125,0.0,-0.0433687625125325,-0.08934150336384859,-0.14160293258975304,-0.20744454669999382,-0.30907082159348825
126,0.0,-0.024497493895438472,-0.05046588388665028,-0.07998653352608871,-0.11717815362973671,-0.1745832743799565
127,0.0,-1.9069967423768275,-3.928494750678528,-6.226516864105374,-9.121682332217997,-13.590358954147947
128,0.0,-1.9156801872669795,-3.946383018083878,-6.254869097145726,-9.163217602875337,-13.652242192012652
129,0.0,-0.10692424393825246,-0.2202685100070779,-0.3491173284509412,-0.5114476418044123,-0.7620038481086113
130,0.0,-0.10721359891167215,-0.22086459361272956,-0.3500620986131937,-0.5128317050752766,-0.764065958581354
131,0.0,-0.0992245854346243,-0.2044068845824743,-0.3239772469524592,-0.47461808810044553,-0.7071316395917564
132,0.0,-0.10375837751872478,-0.213746689946199,-0.3387804882179971,-0.4963044445752575,-0.7394420575789438
133,0.0,-0.16671830717867284,-0.34344683451169017,-0.5443503536924135,-0.7974588541528239,-1.1881308386306324
134,0.0,-0.1501895714180762,-0.30939693278510116,-0.49038253630252937,-0.7183974307057033,-1.0703375319861776
135,0.0,-0.009466745869407961,-0.01950190088296855,-0.030909781592285957,-0.04528201156387334,-0.06746549253807205
136,0.0,-0.028758728290547944,-0.05924420876817776,-0.09389984928245726,-0.13756079279820416,-0.20495128903378315
137,0.0,-0.0916657336783825,-0.1888353270723434,-0.2992969122210788,-0.43846205123651827,-0.6532629011897804
138,0.0,-0.031113122874315245,-0.06409436218366174,-0.101587160568744,-0.14882250027813032,-0.22173006311455012
139,0.0,-0.03562845947639271,-0.07339614846605423,-0.11633014301605855,-0.1704205791798553,-0.2539089566896654
140,0.0,-0.03099271495703822,-0.0638463167305933,-0.10119401782715612,-0.1482465565718416,-0.2208719668313459
141,0.0,-0.02951783015091907,-0.06080799102717702,-0.09637838552226412,-0.14119178275966096,-0.21036108682522928
142,0.0,-0.024119588974465714,-0.04968738360644178,-0.07875263977515733,-0.11537053195724291,-0.1718901058954852
