Amphoe_ID,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
5101,0.0,-1.8755297936986186,-3.8636714922244306,-6.123774430281074,-8.971167387211285,-13.366107324228745
5102,0.0,-1.5236076851511453,-3.1386969155225697,-4.974716912232431,-7.287828549488161,-10.858107350878136
5103,0.0,-21.13214477898386,-43.53312094877836,-68.99836424317229,-101.08077658909805,-150.59985506816557
5104,0.0,-9.957093471434222,-20.512037889373218,-32.510810868028074,-47.627477058729745,-70.95999243718396
5105,0.0,-1.0996678019403046,-2.2653626466232475,-3.590514845432279,-5.26000917430291,-7.836867167408334
5106,0.0,-4.809143704141782,-9.907041463234147,-15.702289212315776,-23.00343791069737,-34.27273248506293
5107,0.0,-0.09536929256038311,-0.19646481657458253,-0.31138936698177355,-0.4561771772614155,-0.6796565984078878
5108,0.0,-11.334522778897519,-23.34960110254154,-37.00824215432571,-54.216094804404136,-80.77634833670052
5201,0.0,-0.8512216589033468,-1.753552979066851,-2.779315714848829,-4.071623927968752,-6.066296620739491
5204,0.0,-0.7370502982537758,-1.518355099058603,-2.406535894786642,-3.525511362519654,-5.252645638002497
5208,0.0,-0.6789578761165946,-1.3986822279158473,-2.2168588816717394,-3.2476395608174546,-4.838645523678141
5209,0.0,-3.1795277416371825,-6.549962967996628,-10.3814456853869,-15.208543035863183,-22.659148992390932
5212,0.0,-1.8462596665733497,-3.8033737800112495,-6.028204817543906,-8.831160435166066,-13.157511512066973
5213,0.0,-0.5063030675724283,-1.0430059470010815,-1.6531253140258717,-2.4217848114764102,-3.608207751482279
5711,0.0,-1.4314021949540114,-2.948749666964762,-4.673657646153146,-6.8467846965152335,-10.200997833344099
5801,0.0,-0.8475962014278334,-1.7460843817982417,-2.7674782682450947,-4.054282382141369,-6.040459519201596
5802,0.0,-1.8174013036166357,-3.7439243195746648,-5.9339796520638135,-8.693123062752466,-12.951850168921727
5803,0.0,-3.075440603280183,-6.3355390166798715,-10.041591763293383,-14.710666039084048,-21.9173639954126
5804,0.0,-0.13934770231449398,-0.2870622192984485,-0.45498285296183383,-0.6665378319697847,-0.9930721179572465
5805,0.0,-1.601145616076217,-3.2984283654242432,-5.227885270512403,-7.658713490651949,-11.410687379158764
6001,0.0,-52.6504210724959,-108.46211648296712,-171.90838737435288,-251.841235492747,-375.217275185498
6005,0.0,-20.81186772693748,-42.87333654025398,-67.95263069710067,-99.54880463437667,-148.31737602383242
6006,0.0,-15.843012942788368,-32.63728342980958,-51.728870361656135,-75.78142533647663,-112.9064502435104
6201,0.0,-33.22644807125774,-68.44790236450004,-108.4873585007555,-158.93110753623975,-236.79083766915008
6203,0.0,-0.9253506308450127,-1.9062618278418457,-3.0213535136854937,-4.426202894277318,-6.594582440637409
6204,0.0,-4.184393833228552,-8.620030041646345,-13.662424371099283,-20.015089932471728,-29.82040447967475
6205,0.0,-42.22950923604881,-86.99459294868906,-137.88316758917324,-201.99518947085113,-300.95184549717624
6206,0.0,-0.7930180120184173,-1.6336509801925343,-2.589275542871527,-3.793220108149323,-5.651503854695867
6209,0.0,-0.44899366920926154,-0.9249461382813049,-1.4660049443627132,-2.147658424732933,-3.1997879163068124
6211,0.0,-2.3421458545683334,-4.824920510103845,-7.647318077474986,-11.20311848800838,-16.69148257006484
6301,0.0,-22.49285397152715,-46.336240010976546,-73.44120284181307,-107.58941749293034,-160.2970537827389
6302,0.0,-17.68420099629775,-36.43020947026442,-57.74051590378584,-84.58832687163861,-126.02781851501265
