Sbswat,no_positive_data,critical_25_level,critical_50_level,critical_80_level,critical_90_level
1,False,0.0978487948738325,0.39976539262122607,1.360775944318655,2.203017403735857
2,False,0.008456167222794325,0.024173294522701262,0.11689464837274566,0.3228034107311627
3,False,-0.07154904721185149,0.0,0.08927815042096536,0.1359454216182179
4,False,0.0020545505026345655,0.004056960390994897,0.009423454194417154,0.015231544676562764
5,False,0.001203293737919424,0.014124717762464682,0.2577713314692225,0.6543383027890755
6,False,0.001363465659556223,0.018408015409735287,0.28299968946779996,0.6871800555489309
7,False,0.004888023021487188,0.06174586571922446,0.4885187850266169,0.9995844098654911
8,False,0.007689537396660294,0.027265447322797932,0.20574658145426453,0.7785756376729002
9,False,0.02413440667860604,0.16209764664657592,0.7771274903269368,1.3898499132911213
10,False,0.030948515858905297,0.08749442008165272,0.3701858274056538,0.9132886155088888
11,False,0.07816292256445286,0.32658392672085024,1.129793447897883,1.8381312650662092
12,False,0.019977004288662774,0.14234830771285298,0.711992557333542,1.288527560042349
13,False,0.020272914730494737,0.14435001845927067,0.7214112012508748,1.3052603660170305
14,False,0.003168940424035693,0.04487486222803319,0.4148687591649458,0.8839369842988957
15,False,0.0020885712313132086,0.004701151821585996,0.012938059091911869,0.02196290282388379
16,False,-0.0740663739723013,0.0,0.09241924434095446,0.14072842098908145
17,False,0.001838879046157301,0.004188065743886536,0.011696306368697465,0.020007796503640745
18,False,0.0010056150384760406,0.0030985307588765896,0.1278236802380583,0.41963964882467947
19,False,-0.0883848289223862,0.0,0.11028566219896545,0.1679339320470725
20,False,-0.03204107877604078,0.0,0.03998052192291864,0.060879049170481335
21,False,-0.057101344384103324,0.0,0.07125045841727014,0.10849433556088174
22,False,0.003642270953542189,0.00983202137521741,0.03394514737060433,0.06487394945266414
23,False,0.0024642916620676576,0.0062474674625981625,0.033595624391100226,0.10587908667970647
24,False,0.5336685980223529,2.030886842965646,6.578636093948911,10.490054981835238
25,False,0.598672124582366,2.139551124690656,6.630209668806237,10.427782013472441
26,False,-0.09076473510397547,0.0,0.11325528416246407,0.17245582803137524
27,False,0.005714589039964091,0.03226341672064685,0.6532566500534406,4.8561656885970965
28,False,0.0011487633002036438,0.06581432012241548,1340.3648987331817,964924.8498799917
29,False,0.005054837285939441,0.014968755491486402,0.08430816700113264,0.26251572240540855
30,False,0.0035249607130700433,0.009357785873529971,0.0462361726825871,0.13317985212373892
31,False,-0.05762886663957472,0.0,0.07190869515290317,0.10949664430191518
32,False,-0.0371957298744946,0.0,0.04641244148115878,0.07067304705279054
33,False,-0.10008810628239978,0.0,0.12488888889843297,0.19017052410554028
34,False,0.002897350881530712,0.007444461653895652,0.03630666289596492,0.10458102860711153
35,False,0.0010367287794383812,0.006467515787755439,0.1832360549737295,0.5259034546144933
36,False,0.0010086355436992483,0.003623842258675994,0.13961239273196588,0.44472549251292165
37,False,-0.02495017194043367,0.0,0.031132562770982912,0.047406104987621024
38,False,-0.04634732404772409,0.0,0.057831704672323646,0.08806136145863817
39,False,-0.03566480314408185,0.0,0.04450216716937694,0.06776423850896289
40,False,0.0011053008608908536,0.012467044856118974,24.568221967125417,3941.892378504195
41,False,-0.05204379145227756,0.0,0.06493969693259809,0.09888482722406604
42,False,0.005938274179468649,0.06940067619082295,0.5100754429785901,1.023824870483041
43,False,-0.03523834118277246,0.0,0.04397003240847836,0.06695394747933289
44,False,1.3224543144439014,4.449583495515131,13.22225012647922,20.52445571812091
45,False,1.2174326031124019,4.363067054557472,13.553597015192993,21.333705534746443
46,False,1.2335896660502537,4.286318968387017,13.030208933759125,20.371797939976123
47,False,1.060126311440606,3.673437957602003,11.149135422678372,17.422585321569805
48,False,0.8080044493174355,2.8464698649238906,8.752991510659005,13.735998239124273
49,False,0.9749419998546789,3.238121762947291,9.549610205357524,14.790147881213025
50,False,0.5490250533719278,2.3747258201210832,8.443363238234785,13.853994387971726
51,False,0.4697730660255661,2.1900691911810677,8.203324145571623,13.67078905969667
52,False,0.6620577561158096,2.516997485313463,8.18476065994,13.071174554755824
53,False,0.6181443228278134,2.2313963015567357,7.002637953537036,11.061934721573474
54,False,0.5687909583381363,2.4494471325011693,8.669497393348468,14.204200964887013
55,False,0.6138932668439827,2.5508467821916465,8.797089364392416,14.299814896234395
56,False,0.66069237872328,2.461792268059075,7.870958421405724,12.501908943151806
57,False,0.04413451561038031,0.23137884543240775,0.935412875360633,1.5936961715289282
58,False,-0.38759401700781776,0.0,0.48363574780012386,0.7364407230023685
59,False,0.04080908166200208,0.16890689830637554,0.5829779427534116,0.9481048637632447
60,False,0.03215651523040763,0.15037312172487685,0.5651542104111145,0.9428373397743782
61,False,-0.2181870908131217,0.0,0.2722515627056474,0.4145622787179345
62,False,0.003292936325064834,0.007524826687624304,0.027288748972941125,0.06303174299061257
63,False,0.0017790141583175984,0.004087324618648282,0.011540250279892993,0.019853810895491472
