Tambol_ID,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
520201,0.0,-0.23966939635017614,-0.49372919446440655,-0.7825422587373477,-1.1464036878930115,-1.708022386374491
520202,0.0,-0.15488459990756406,-0.31906889203147654,-0.5057122290165376,-0.7408550246124678,-1.10379701361726
520203,0.0,-0.15826759875942947,-0.3260380141782403,-0.5167580262821034,-0.7570368251217403,-1.12790621512592
520205,0.0,-0.1491474779240125,-0.30725017567211155,-0.48698000678028447,-0.7134128150521534,-1.062910972551967
520501,0.0,-0.22480679747617466,-0.4631116058967498,-0.734014528995103,-1.0753118488000672,-1.6021029323971114
520502,0.0,-0.5208380817016542,-1.0729486970010285,-1.700583449944256,-2.4913097239394757,-3.711792647581047
520503,0.0,-0.29462109532104847,-0.6069320417219614,-0.9619645266154369,-1.4092525593615708,-2.0996398954970443
520504,0.0,-0.2655592717304669,-0.5470634436883601,-0.8670750437614306,-1.270241979585834,-1.8925285744961178
520505,0.0,-0.12324971202824855,-0.2538996716492231,-0.40242145850943306,-0.5895367808850075,-0.8783485520649502
520506,0.0,-0.14789319911478394,-0.30466630774593967,-0.4828846730104859,-0.7074132595208966,-1.0539722581497852
520507,0.0,-0.14527400144886707,-0.29927064866960623,-0.47433275570782163,-0.6948849271211239,-1.03530634453773
520508,0.0,-0.07249134842371782,-0.14933527437348396,-0.23669080991687708,-0.3467457691255051,-0.5166151699455065
520509,0.0,-0.20841712252371591,-0.42934817537520015,-0.6805007577227427,-0.9969155908923036,-1.4853006532971988
520510,0.0,-1.4002843594427918,-2.8846455965477675,-4.572055098398621,-6.697939654417376,-9.979234185260196
520601,0.0,-0.3184946771713627,-0.6561126401439387,-1.039913930877297,-1.523446372560933,-2.2697768127015365
520603,0.0,-0.09272735378219779,-0.19102230983554155,-0.3027631978904714,-0.44354006795742246,-0.6608286185102029
520605,0.0,-0.20659690964415572,-0.4255984590890794,-0.6745575980208979,-0.9882090192997031,-1.4723287662160736
520606,0.0,-0.3125186702776224,-0.6438018106651128,-1.0204017278005855,-1.4948615117226798,-2.227188339950834
520705,0.0,-0.31316832254210136,-0.6451401220812042,-1.0225229012093773,-1.4979689745994107,-2.231818136779244
520801,0.0,-0.6777520032187004,-1.3961980782347847,-2.2129215975810763,-3.24187154388109,-4.830051777726045
520802,0.0,-0.8180631408879115,-1.6852450155191208,-2.671050154125049,-3.9130177483027353,-5.82998989183775
520803,0.0,-0.3104554349505557,-0.6395514577559129,-1.0136650778246725,-1.4849924978896223,-2.2124845347063813
520804,0.0,-0.5147542872266487,-1.0604158205004226,-1.6807193106646263,-2.4622092858829654,-3.668436018342375
520805,0.0,-0.742914983063446,-1.5304366002888874,-2.4256846211890593,-3.553563739654668,-5.294440765359149
520808,0.0,-0.8180631408879115,-1.6852450155191208,-2.671050154125049,-3.9130177483027353,-5.82998989183775
521004,0.0,-0.17200783178321657,-0.3543434811502343,-0.5616211299981151,-0.8227600841229195,-1.2258270425491298
521007,0.0,-0.32561260711745377,-0.6707758798902553,-1.0631546160142928,-1.5574933608899746,-2.3205032879116034
521008,0.0,-0.17515434024199192,-0.3608254229850473,-0.5718947647381494,-0.8378106869785975,-1.2482508770826497
521010,0.0,-0.09963947356656863,-0.2052615718571,-0.3253318942325845,-0.47660261049574165,-0.7100883717736435
521011,0.0,-4.734142622905454,-9.752536032058165,-15.457403897744088,-22.644687409237168,-33.73823151120154
521101,0.0,-0.24514086728379986,-0.5050006583130761,-0.8004071062657231,-1.1725752164737444,-1.7470152448009055
521102,0.0,-0.11675570144882771,-0.24052173245027697,-0.3812179265421758,-0.5584741680072794,-0.8320684862079086
530110,0.0,-0.2727041301625432,-0.5617821572661135,-0.890403652841025,-1.3044177741626193,-1.9434469576326636
530205,0.0,-0.08632879528391123,-0.1778410060011687,-0.28187132560237843,-0.4129340282571456,-0.6152287992507084
530305,0.0,-0.22296303374099816,-0.459313373842035,-0.7279944736193431,-1.0664926270813233,-1.5889632083321095
530705,0.0,-0.9984191529096397,-2.05678610457079,-3.2599288477490447,-4.775709441376854,-7.115310882926031
530707,0.0,-0.0869560631603605,-0.17913320462172264,-0.28391941195944004,-0.4159344205383845,-0.6196990720162122
530709,0.0,-0.09997743470131087,-0.2059577862313907,-0.32643536790829825,-0.4782191702114716,-0.7124968777934144
530802,0.0,-0.038343184802870585,-0.07898859860380858,-0.12519396677155206,-0.18340584627396384,-0.2732556555218653
530803,0.0,-0.06530498540661539,-0.13453105957762115,-0.21322668461281324,-0.3123714468682441,-0.46540100119160066
530804,0.0,-0.40349219787694074,-0.8312111636455435,-1.3174385245589826,-1.9300125536526043,-2.875518181279694
530805,0.0,-0.40349219787694074,-0.8312111636455435,-1.3174385245589826,-1.9300125536526043,-2.875518181279694
540101,0.0,-5.81025791768743,-11.969379507840308,-18.971017676827135,-27.79203855762348,-41.4072499248921
