SB_CODE,no_positive_data,critical_25_level,critical_50_level,critical_80_level,critical_90_level
801,False,0.10382081657163111,0.7974763628116848,4.091106532523876,7.448632185596667
802,False,0.015234876905336134,0.2146884965271952,16.113963632886254,281.0408632295191
803,False,0.9596060574267897,5.0043241505188965,19.981511184078897,33.90417444637526
804,False,0.07724758603583907,0.34778173560481696,1.2595791194442432,2.076939776112652
805,False,1.3176295216854748,6.582789280886449,25.583322775928664,43.07289955575764
806,False,0.13257239277454227,0.7265102869630541,2.997030739540077,5.133381669177124
807,False,0.9176840233541306,3.0057711743465347,8.7788864062322,13.555027061630245
808,False,0.07282176001624666,0.32020631389661836,2.0322122829963725,5.339130332228648
809,False,0.49046295115619115,1.5953105525165128,6.950430841414044,15.000832979609765
810,False,0.508534858283556,1.6633924250113572,7.297927193277317,15.80852529892034
811,False,2.9218538799537868,9.49659406902894,27.55047486372738,42.44355496216314
812,False,0.8020559266370281,2.515072450960431,10.468528542494525,22.060893305476956
813,False,4.440100554933375,15.302490663054503,46.394810265421434,72.49350209374641
814,False,0.25678127719147914,0.7087904069613385,2.5161481007621416,4.879160352527525
815,False,2.6054294339640967,6.531925610502303,20.5641744573386,37.450819038752435
816,False,0.014326202326173175,0.08100880546405294,0.7036723502301404,2.1783009444748127
817,False,1.2090991178700579,2.1245000764481414,5.281521651552434,9.615811428931448
818,False,0.8180084047103517,1.1171670148167718,1.9998024687505453,3.0467251801162405
819,False,1.0028382747690707,1.8900846088427252,4.168077040379815,6.301812632688368
