Sbswat,no_positive_data,critical_25_level,critical_50_level,critical_80_level,critical_90_level
1,False,0.7332133123254011,4.031335699097533,16.674078555223534,28.582066777077785
2,False,0.041420355299361,0.22274393320830904,0.9163259320982207,1.5690700705535081
3,False,0.04177515539856544,0.22018908207423635,0.893804847794863,1.5246371978116275
4,False,-0.12072454402762206,0.0,0.1506388194001723,0.22938039955874762
5,False,0.009405997410323788,0.10021924392824276,0.6689233508320911,1.3085570964538025
6,False,0.013527976018319288,0.04689140797150877,0.3472481259719293,1.3011827923800683
7,False,-2.6635961766694356,0.0,3.323607362894588,5.060915824439102
8,False,0.3533030222880068,1.1705376141347485,3.4373586612800096,5.315279154750488
9,False,0.05547525226400733,0.28375526888780445,1.126510260629591,1.9090284537300355
10,False,0.07123666063490215,0.3257989163378532,1.2113521322975376,2.0150319106425174
11,False,0.2364056500169122,0.7287182929300507,2.0335066105068837,3.093725455381575
12,False,0.09684358038687829,0.3726825660106388,1.2176970489990275,1.9469834772139794
13,False,0.02559939904535571,0.1801708081468593,0.8894277327301662,1.6035155533277328
14,False,0.06426622631844288,0.31697266396059504,1.2271539904894846,2.0643323592715945
15,False,-0.06914049578941697,0.0,0.08627278522648489,0.1313690987827437
16,False,-0.362874075192028,0.0,0.4527904637631056,0.6894720624334167
17,False,0.007063569510597333,0.017638616049265744,0.06964088641402885,0.1680977176957251
18,False,0.021164016213408614,0.09399325962585188,0.3432567381984127,0.5680486216201321
19,False,0.031180596852350008,0.1452948977704399,0.5449743616138355,0.9086574697311328
20,False,0.018776004105256497,0.045158824263226024,0.14261563031407057,0.285168173935383
21,False,-0.26170450024964964,0.0,0.32655212961748087,0.49724671413836125
22,False,-0.20254219732779605,0.0,0.2527300287603075,0.3848364930657894
23,False,0.08636482106278905,0.3355642035816524,1.104146797988352,1.7692805293558749
24,False,2.555658346464855,10.427356724953551,60.27866739610328,150.82349838126459
25,False,2.417338329997269,10.133139694270898,60.58658087507141,154.28935696283153
26,False,0.042571783175482956,0.158709331475156,0.5095230925499277,0.8105723990719241
27,False,0.07450920277890204,0.41154352180357184,3.4716221136256986,10.583517767073873
28,False,0.02760640860158811,0.170497013398676,3.4337723866001175,25.12033482785312
29,False,0.025923267078744074,0.13758709769416608,0.5644314125701348,0.9660430732670057
30,False,-0.3000999351715906,0.0,0.3744615504695819,0.5701992382051461
31,False,-0.25528116055830796,0.0,0.31853715374406955,0.4850421683538321
