SB_CODE,no_positive_data,critical_25_level,critical_50_level,critical_80_level,critical_90_level
601,False,0.42708193491569874,1.9990654906704277,7.437039774668152,12.361540021298977
602,False,0.49581438253095533,1.343868037234401,5.203141840359648,12.022958492085252
603,False,1.0171285996083816,2.451943960994847,7.870096189955886,15.957090798020833
604,False,0.4475751482821301,1.5553980381241415,9.83069541417126,32.317889437400254
605,False,1.8060455848617436,5.336037644349312,20.620139127889036,41.7989043078639
606,False,0.5537394451398134,1.8088569436664874,7.923029270273705,17.147779980452807
607,False,5.950460003814816,16.495822689427822,58.87411900776995,114.48598583597192
608,False,3.3662534824626524,7.704822273146842,21.651473583863012,37.15727712432753
609,False,2.3257297238697845,6.2797124280127,21.687616948719228,41.454930090703726
610,False,1.6508671797328591,6.304297942219794,20.42424687243928,32.56338606620307
611,False,6.419301948751876,17.492880821991335,61.110503766394196,117.51265299494423
612,False,0.8885024936163807,2.6429193671880054,12.684870721045836,34.407932582170716
613,False,2.2283028074161915,8.07259278916676,26.479190638436386,42.54287991641655
614,False,0.03847862933499406,0.1477282631908989,0.7915477585507863,1.9034672726586133
615,False,10.368197173612224,27.685694172132642,94.29805585356158,178.94429015627676
616,False,0.4738002296383075,1.284967936367333,4.462269246079414,8.554017864743393
617,False,7.523528129242246,18.706838556137033,58.29073557795924,105.58751073538939
618,False,21.665543100343083,54.690423204798904,173.65987451619003,317.6823347833534
619,False,9.844998031390523,23.813710210848413,71.69574515471365,127.55595813068324
620,False,1.8874554007733109,5.653767628386442,22.226000089658704,45.4599763147673
621,False,53.32909508510858,69.36169697998758,96.28568833018097,114.29275786863647
622,False,109.56574919354529,150.25464717560328,202.2740653513763,228.86744800684832
623,False,0.013717860051933126,0.11169674389178595,3.7118576281017797,37.91313802311415
624,False,-70.35006185707256,0.0,87.78206907498264,133.66731204274208
625,False,0.2688531641206081,1.141613629468534,3.980096318847389,6.489140014775085
626,False,-42.995956337034556,0.0,53.64990320535252,81.69365826507413
627,False,0.0026351656766108768,0.5808152237987328,8562.055503191616,4931847.888858124
628,False,40.394090437307035,55.61816800767933,79.8775488963277,95.51626351147951
629,False,0.4246579796813213,1.576857639921486,8.104468683687111,19.069589072058342
630,False,54.80423429105915,76.1127355036012,114.19735155108066,141.81840912593606
