Amphoe_ID,critical_0_level,critical_10_level,critical_20_level,critical_30_level,critical_40_level,critical_50_level
5001,0.0,-1.3634788536609188,-2.8088246824124115,-4.4518817927236825,-6.5218889437064504,-9.716936917546361
5002,0.0,-5.090664372035694,-10.48698606484386,-16.62147965836284,-24.35002757465322,-36.27901117692958
5003,0.0,-1.7568976886367826,-3.619284288176824,-5.736429876209528,-8.403717872102177,-12.520666503356091
5004,0.0,-1.2326557126170985,-2.5393234234761395,-4.02473240341255,-5.896126398974808,-8.784615741119666
5005,0.0,-0.2036119566870653,-0.4194493284889208,-0.6648114566076095,-0.9739311802000632,-1.4510562693907547
5006,0.0,-1.5347895871292085,-3.161732111255874,-5.01122683366649,-7.341314617632549,-10.937796035339428
5007,0.0,-1.30296955324706,-2.684172938777654,-4.254313453413085,-6.232456558084211,-9.285712734298011
5008,0.0,-0.3619634923638803,-0.7456602563025175,-1.1818435445176163,-1.7313694983497268,-2.5795606674141203
5011,0.0,-0.5756877632295989,-1.1859413839682624,-1.8796726216430457,-2.753670618325509,-4.102683121550283
5012,0.0,-0.7977307044845142,-1.6433593279852783,-2.604662910066985,-3.815762193644233,-5.685089220014813
5013,0.0,-0.1797998851581385,-0.37039544395654456,-0.5870628891090877,-0.8600315875409782,-1.2813577102224694
5014,0.0,-0.47528439192232547,-0.9791061501338095,-1.5518465321875463,-2.273414077872696,-3.3871507737751374
5015,0.0,-0.30557427319862807,-0.6294960560378374,-0.9977276431718357,-1.461644578135044,-2.177698560064771
5016,0.0,-5.197536530429036,-10.70714727640348,-16.970426922798175,-24.861226077177943,-37.04064383339642
5017,0.0,-6.031655552732272,-12.425468093498958,-19.693900982103045,-28.851043458421742,-42.9850571990192
5018,0.0,-0.37763853411914744,-0.7779515119107903,-1.2330239737579303,-1.8063474719657644,-2.691270058070878
5019,0.0,-0.6977436132708978,-1.43738164892604,-2.278196012772515,-3.3374968337168953,-4.972523524343758
5020,0.0,-0.414675044666607,-0.8542483057311092,-1.3539515308883896,-1.9835031410869914,-2.95521359901354
5021,0.0,-0.09155302970417963,-0.18860315207109785,-0.2989289235504997,-0.43792295757819566,-0.6524597076494144
5022,0.0,-0.3603728585105887,-0.7423834826174617,-1.176649981103453,-1.723761065469808,-2.5682248929209193
5023,0.0,-0.13694281332977123,-0.2821080452600216,-0.4471306728888809,-0.6550345960829997,-0.9759334916444805
5024,0.0,-0.3584672482395766,-0.7384578440570204,-1.1704279911937687,-1.7146460150059464,-2.5546444147615874
5025,0.0,-0.2120102413257278,-0.43675015359498187,-0.6922326156322515,-1.014102452078559,-1.5109072907911765
5101,0.0,-0.2808067874842149,-0.57847397747083,-0.9168595619342803,-1.3431749804507591,-2.0011911682214687
5102,0.0,-0.24426476048461654,-0.5031958408820113,-0.7975465383168375,-1.1683845601744127,-1.7407716023140123
5103,0.0,-3.033367960207437,-6.248867574728455,-9.904220777916956,-14.509421182992652,-21.617530068692982
5104,0.0,-1.4591616155545444,-3.0059352592039765,-4.764294665433831,-6.979565529758239,-10.398827479266936
5105,0.0,-0.20772453181892794,-0.4279214089378663,-0.678239386422281,-0.9936027418166157,-1.4803648523714756
5106,0.0,-0.6932155891340526,-1.428053725780051,-2.263411604376514,-3.3158380668972733,-4.940254212076305
5107,0.0,-0.019129589158577286,-0.039407770827359814,-0.06245983899837843,-0.09150201024092934,-0.13632848842018103
5108,0.0,-1.62582909026471,-3.3492773766591255,-5.308479046518441,-7.776781238435466,-11.58659605640116
5201,0.0,-0.13781761610311635,-0.2839101763421555,-0.4499869830754471,-0.659219014873276,-0.9821678408909434
5204,0.0,-0.1450889844524204,-0.2988895057535354,-0.4737286584784338,-0.6939999406761318,-1.0339878066826549
5208,0.0,-0.1370321083547816,-0.28229199682596806,-0.44742222922285496,-0.6554617183920693,-0.9765698595080136
5209,0.0,-0.46782800583745043,-0.9637456762837311,-1.5275007571418642,-2.2377481620894164,-3.3340122648609247
5212,0.0,-0.2861914842154036,-0.5895666827557405,-0.9344410838424151,-1.3689314445000986,-2.0395656236203137
5213,0.0,-0.09616846810137412,-0.19811115232749044,-0.31399874741372913,-0.4599998504997099,-0.6853519843663904
